The popup on hover provides the,,,,,,,,,"Molecular targets with a negative result are represented with a '-' in their cell, while positve results are represented with a '+'. Some data has quantitaive results that have been ranked into percentiles. The percentile shows the percent of samples found at the same level, or below, for that particular target. You can think of it as a ranking from 0 to 100, with lower rank is ""better"" (less virus). For example, a pathogen found to be postive and ranked at 'below 30th', would be a relatively low level at the lower third compared to other samples. Sampling targets are described below.",,,,,,,,,,,,,,,,
pathogen prevalance in %,,,,,,,,,,,,,,,,,,,,,,,,,
samples_n = number of virus samples,,,,,,,,,,,,,,,,,,,,,,,,,
sources_n = the number of different operation owners per sampling project represented,,,,,,,,,,,,,,,,,,,,,,,,,
months = the months the samples were collected,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Includes data with a collection date up to Dec 31, 2020",,,,,,,,,,,,,,,,,,,,,,,,,
sample_year,sample_month_number,sample_month,state_code,sampling_county,varroa_per_100_bees,million_spores_per_bee,abpv,abpv_percentile,cbpv,cbpv_percentile,dwv,dwv_percentile,dwv-b,dwv-b_percentile,iapv,iapv_percentile,kbv,kbv_percentile,lsv2,lsv2_percentile,sbpv,sbpv_percentile,mkv,mkv_percentile,pesticides
2012,5,May,IA,,1.7,0.75,-,,-,,+,,,,-,,,,,,-,,,,
2012,5,May,LA,,0.3,0.05,-,,-,,+,,,,-,,,,,,-,,,,
2012,5,May,LA,,5.7,1.85,-,,-,,+,,,,-,,,,,,-,,,,
2012,5,May,MN,,5,0.7,-,,-,,+,,,,-,,,,,,-,,,,
2012,5,May,MN,,0.7,1.8,-,,-,,+,,,,-,,,,,,-,,,,
2012,5,May,MN,,1.5,0.9,-,,-,,+,,,,-,,,,,,-,,,,
2012,5,May,MN,,5.6,0.1,-,,-,,+,,,,-,,,,,,-,,,,
2012,5,May,MT,,4,4.95,-,,-,,+,,,,-,,,,,,-,,,,
2012,5,May,NJ,,0.4,0.5,-,,-,,+,,,,-,,,,,,-,,,,
2012,5,May,NJ,,1.6,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,5,May,NJ,,1.3,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,5,May,NJ,,6.5,0.7,-,,-,,+,,,,-,,,,,,-,,,,
2012,5,May,OH,,20.2,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,5,May,OH,,8.6,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,5,May,OH,,2.7,0.4,-,,-,,+,,,,-,,,,,,-,,,,
2012,5,May,OH,,3.2,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,5,May,SC,,1.5,0.55,-,,-,,+,,,,-,,,,,,-,,,,
2012,5,May,SC,,1.6,0.55,-,,-,,+,,,,-,,,,,,-,,,,
2012,5,May,SC,,3,0.5,+,,-,,+,,,,-,,,,,,-,,,,
2012,5,May,SC,,3.1,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,5,May,SC,,5.1,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,5,May,SC,,1.2,0.1,-,,-,,+,,,,-,,,,,,-,,,,
2012,5,May,TN,,5.2,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,5,May,VA,,4.6,0.15,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MN,,0.3,1.8,-,,-,,-,,,,-,,,,,,-,,,,
2012,6,June,MT,,2.6,0.9,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,ND,,0.4,0.1,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Chlorpyrifos (51.0), Coumaphos (166.0), Coumaphos oxon (9.9), Fluvalinate (148.0), Tebuconazole (23.9)"
2012,6,June,MN,,5.8,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,CA,,0.16,0.25,,,,,+,,,,,,,,,,-,,,,
2012,6,June,CO,,1.7,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,CO,,0.4,0.05,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,CO,,0.8,0.2,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,CO,,0.7,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,CO,,2.8,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,CO,,3.4,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,ID,,0,0.35,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,IA,,3.8,0.3,,,,,+,,,,,,,,,,-,,,,
2012,6,June,IA,,9.2,0.05,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,IA,,3.3,1.3,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,IA,,4.2,0.1,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,IA,,2,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,ID,,0.7,0.8,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,ID,,0.1,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,ID,,0.2,1.95,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,ID,,0,1.45,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,ID,,0,1.45,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,ID,,0.3,0.55,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,ID,,0.5,1.75,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,ID,,0.4,0.45,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,ID,,4.9,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,ID,,0.1,0.65,-,,-,,-,,,,-,,,,,,-,,,,
2012,6,June,ID,,0.9,0.95,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,ID,,0.8,0,-,,-,,-,,,,-,,,,,,-,,,,
2012,6,June,ID,,0,1.25,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,ID,,0.5,0.45,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,LA,,4.2,0,-,,-,,-,,,,-,,-,,,,-,,,,"Bee Bread, Azoxystrobin (16.0), Coumaphos (15.7), Fluvalinate (18.6), Metolachlor (14.7), Pendimethalin (32.2)"
2012,6,June,MD,,1.7,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MD,,2,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MD,,6.2,1.05,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MD,,5.4,0.25,+,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MD,,0.5,0.05,,,,,,,,,,,,,,,-,,,,
2012,6,June,MN,,0,0.3,-,,-,,-,,,,-,,,,,,-,,,,
2012,6,June,MN,,14.6,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MN,,1.5,0.95,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MN,,0,0.6,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MN,,0.1,0.2,-,,-,,-,,,,-,,,,,,-,,,,
2012,6,June,MN,,9.4,3.35,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MN,,1.4,0.85,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MN,,1.9,1.65,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MN,,3.1,0.45,-,,-,,-,,,,-,,,,,,-,,,,
2012,6,June,MN,,5.5,0.5,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MN,,0.3,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MN,,1.6,0,,,,,+,,,,,,,,,,-,,,,
2012,6,June,MN,,5,0.2,,,,,+,,,,,,,,,,-,,,,
2012,6,June,MN,,3.4,0,,,,,,,,,,,,,,,-,,,,
2012,6,June,MN,,0.8,0.45,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MN,,2.8,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MN,,0.3,3.9,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MN,,7.1,0.15,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MN,,1.8,0.2,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MT,,1,0.75,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MT,,0.1,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MT,,1.8,0.5,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MT,,14.1,1.4,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MT,,0.3,0.9,,,,,+,,,,,,,,,,-,,,,
2012,6,June,MT,,0.4,3.05,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MT,,4,0.4,-,,+,,+,,,,-,,,,,,-,,,,
2012,6,June,MT,,0.8,0.7,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,MT,,0.1,1.2,,,,,,,,,,,,,,,,,,,
2012,6,June,MT,,1.2,0.3,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,ND,,1.3,1.7,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Carbendazim (MBC) (10.0), Coumaphos (19.3)"
2012,6,June,ND,,0.2,0.4,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Chlorpyrifos (28.6), Coumaphos (15.2), Dicloran (25.0), Fluvalinate (79.2), Tebuconazole (12.5), Thymol (1800.0)"
2012,6,June,ND,,1.1,1.7,-,,-,,+,,,,+,,-,,,,-,,,,
2012,6,June,ND,,8.7,0.05,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Chlorpyrifos (50.1), Coumaphos (12.2), Cyhalothrin total (4.1), Tebuconazole (18.5)"
2012,6,June,ND,,4.9,1.3,+,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Carbendazim (MBC) (19.6), Chlorpyrifos (19.2), Coumaphos (22.3), Fluvalinate (35.7), Tebuconazole (24.0)"
2012,6,June,ND,,0,1,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Chlorpyrifos (42.1), Coumaphos (22.9), Cyfluthrin (50.7), Cyhalothrin total (2.4), Fenpyroximate (6.9), Fluvalinate (16.2), Tebuconazole (20.8)"
2012,6,June,NH,,1.2,0.45,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,NH,,5.5,2.15,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,NH,,5.9,2.1,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,NH,,5.5,1.1,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,NH,,3,0.1,,,,,+,,,,,,,,,,-,,,,
2012,6,June,NH,,4.3,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,NH,,1.5,0.3,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,NY,,3.9,0,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Fluvalinate (14.5)"
2012,6,June,OH,,13.9,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,SC,,2.6,0.95,+,,-,,+,,,,-,,,,,,-,,,,
2012,6,June,SC,,6.3,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,7,July,NM,,1.5,0,-,,-,,-,,,,-,,,,,,-,,,,
2012,7,July,AR,,2.2,0,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Azoxystrobin (26.9)"
2012,7,July,AR,,10.7,0,-,,-,,+,,,,-,,-,,,,-,,,,
2012,7,July,AR,,2.6,0,,,,,,,,,,,,,,,,,,,
2012,7,July,AR,,2.9,0,+,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, No Detections"
2012,7,July,DE,,13.4,0.05,-,,-,,+,,,,-,,,,,,-,,,,
2012,7,July,DE,,3.4,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,7,July,IN,,8.9,0,-,,-,,+,,,,-,,-,,,,-,,,,
2012,7,July,IN,,3.7,0.05,-,,-,,+,,,,-,,-,,,,-,,,,
2012,7,July,LA,,6.9,0.2,,,,,,,,,,,,,,,,,,,"Bee Bread, Acephate (67.8), Azoxystrobin (36.5), Bifenthrin (8.2), Carbendazim (MBC) (7.3), Chlorpyrifos (7.8), Coumaphos (10.3), Cyhalothrin total (3.9), Fluvalinate (12.4), Imidacloprid (3.5), Metolachlor (21.1), Myclobutanil (30.8), Tebufenozide (22.7), Thiamethoxam (4.1)"
2012,7,July,LA,,3.9,0,+,,-,,-,,,,-,,-,,,,-,,,,"Bee Bread, Thiamethoxam (1.2)"
2012,7,July,MA,,9.8,1.25,-,,-,,+,,,,-,,-,,,,-,,,,
2012,7,July,MA,,11.6,1.55,+,,-,,+,,,,-,,-,,,,-,,,,
2012,7,July,MA,,0.3,3.4,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Azoxystrobin (28.9), Chlorothalonil (4900.0), Chlorpyrifos (26.1), Coumaphos (3.1), Cyhalothrin total (9.5), Diazinon (21.1), Fenbuconazole (56.8), Fluvalinate (28.9), Methoxyfenozide (84.6), Thiamethoxam (24.2)"
2012,7,July,MA,,6.5,1,-,,-,,+,,,,-,,-,,,,-,,,,
2012,7,July,MA,,6.9,5.15,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Azoxystrobin (32.1), Chlorothalonil (446.0), Chlorpyrifos (303.0), Coumaphos (2.8), Diazinon (17.9), Fenbuconazole (48.9), Fluvalinate (32.1)"
2012,7,July,MA,,0.8,1.25,-,,-,,+,,,,-,,-,,,,-,,,,
2012,7,July,MD,,3.4,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,7,July,ND,,18.9,0.15,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Carbendazim (MBC) (9.5), Chlorpyrifos (88.2), Coumaphos (19.6), Fluvalinate (110.0), Tebuconazole (9.9), Azoxystrobin (9.2), Chlorpyrifos (7.5), Coumaphos (16.2), Fluvalinate (9.2)"
2012,7,July,ND,,0.9,0.35,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Chlorpyrifos (3.0), Fluvalinate (13.8)"
2012,7,July,ND,,0.2,9.8,-,,-,,+,,,,-,,-,,,,-,,,,
2012,7,July,ND,,18.6,0.1,-,,-,,+,,,,-,,-,,,,-,,,,
2012,7,July,ND,,0.1,0.4,-,,-,,+,,,,-,,-,,,,-,,,,
2012,7,July,ND,,0.7,0.1,-,,-,,+,,,,-,,-,,,,-,,,,
2012,7,July,ND,,1.5,1.35,,,,,,,,,,,,,,,,,,,
2012,7,July,ND,,0,0.4,-,,-,,-,,,,-,,-,,,,-,,,,
2012,7,July,ND,,1.1,0.3,,,,,-,,,,,,,,,,,,,,
2012,7,July,ND,,0,0,-,,-,,-,,,,-,,-,,,,-,,,,"Bee Bread, Chlorpyrifos (33.4), Fluvalinate (9.7), Tebuconazole (24.9), Thiamethoxam (2.5)"
2012,7,July,ND,,1.2,2.95,-,,-,,-,,,,-,,-,,,,-,,,,
2012,7,July,ND,,0,1.8,-,,-,,-,,,,-,,-,,,,-,,,,
2012,7,July,ND,,3.5,0.2,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Chlorpyrifos (19.8)"
2012,7,July,ND,,0.6,1.2,-,,-,,-,,,,-,,-,,,,-,,,,
2012,7,July,ND,,2.2,0.85,,,,,,,,,,,,,,,,,,,
2012,7,July,ND,,0.3,0,-,,-,,+,,,,-,,-,,,,-,,,,
2012,7,July,ND,,0.3,0,,,,,,,,,,,,,,,,,,,
2012,7,July,NH,,11.7,0.45,-,,-,,+,,,,-,,,,,,-,,,,
2012,7,July,NH,,2.9,0.15,-,,-,,+,,,,-,,,,,,-,,,,
2012,7,July,NH,,15.2,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,7,July,NH,,2.9,0.05,-,,-,,+,,,,-,,,,,,-,,,,
2012,7,July,NH,,0.8,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,7,July,NH,,7.2,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,7,July,NH,,6.2,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,7,July,NH,,4.2,0.3,-,,-,,+,,,,-,,,,,,-,,,,
2012,7,July,NH,,6.5,1.3,-,,+,,+,,,,-,,,,,,-,,,,
2012,7,July,NM,,0.9,0,-,,-,,-,,,,-,,,,,,-,,,,
2012,7,July,NM,,2.7,0.05,-,,-,,+,,,,-,,,,,,-,,,,
2012,7,July,NM,,3.3,0,-,,-,,-,,,,-,,,,,,-,,,,
2012,7,July,NM,,5.7,0.15,-,,-,,+,,,,-,,,,,,-,,,,
2012,7,July,NM,,5.4,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,7,July,NM,,2.8,0.65,,,,,+,,,,,,,,,,,,,,
2012,7,July,NM,,10.1,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,7,July,NM,,0.8,0,-,,-,,-,,,,-,,,,,,-,,,,
2012,7,July,NM,,1.7,0,-,,-,,-,,,,-,,,,,,-,,,,
2012,7,July,NM,,2.1,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,7,July,NM,,0.2,0,-,,-,,-,,,,-,,,,,,-,,,,
2012,7,July,NM,,2.8,0,,,,,,,,,,,,,,,,,,,
2012,7,July,NM,,9.2,1.5,-,,-,,+,,,,-,,,,,,-,,,,
2012,7,July,NM,,2.5,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,7,July,NM,,4.6,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,7,July,NM,,3.8,0.3,-,,-,,+,,,,-,,,,,,-,,,,
2012,7,July,NM,,3.8,0.5,,,,,,,,,,,,,,,-,,,,
2012,7,July,NY,,7.3,0.3,-,,-,,+,,,,-,,-,,,,-,,,,
2012,7,July,NY,,6,2.1,-,,-,,+,,,,-,,-,,,,-,,,,
2012,7,July,NY,,1.1,0.15,-,,-,,+,,,,-,,-,,,,-,,,,
2012,7,July,NY,,0.6,0,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Coumaphos (3.8), Fluvalinate (19.3)"
2012,7,July,NY,,7.7,0.2,-,,-,,+,,,,-,,-,,,,-,,,,
2012,7,July,NY,,3.3,0.25,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Chlorpyrifos (4.7), Coumaphos (1.1)"
2012,7,July,NY,,0.1,0.35,-,,-,,+,,,,-,,-,,,,-,,,,
2012,7,July,NY,,2.8,0.3,,,,,,,,,,,,,,,,,,,"Bee Bread, Atrazine (996.0), Coumaphos (14.6), Propazine (34.3)"
2012,7,July,NY,,6.9,0.05,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Acetamiprid (9.4), Chlorpyrifos (5.0), Cyhalothrin total (7.0), Cyprodinil (112.0), Fenbuconazole (18.3), Fluvalinate (6.2), Thiacloprid (78.4)"
2012,7,July,NY,,2.6,0.05,-,,-,,-,,,,-,,-,,,,-,,,,"Bee Bread, Atrazine (24.4), Coumaphos (16.4), Fluvalinate (34.7)"
2012,7,July,NY,,0.9,0.05,-,,-,,+,,,,-,,-,,,,-,,,,
2012,7,July,NY,,0.2,0,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, No Detections"
2012,7,July,NY,,10.6,0,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Cyhalothrin total (2.3), Thiabendazole (4.7), Thiamethoxam (39.6)"
2012,7,July,NY,,5.4,0.5,-,,-,,+,,,,-,,-,,,,-,,,,
2012,7,July,OH,,3,0.25,,,,,+,,,,,,,,,,,,,,
2012,7,July,PA,,2.6,0,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Coumaphos (8.5), Fluvalinate (14.4), Thymol (423.0)"
2012,8,August,ID,,9.6,0,-,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,ID,,4.3,0.15,-,,-,,+,,,,-,,,,,,-,,,,
2012,8,August,ID,,5.7,0.3,-,,-,,+,,,,-,,,,,,-,,,,
2012,8,August,SD,,0,0.15,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Chlorpyrifos (6.0)"
2012,8,August,VA,,6.7,0,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Fluvalinate (7.9)"
2012,8,August,NC,,2.8,0,-,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,AR,,4,0.15,-,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,AR,,2.8,0,-,,-,,+,,,,+,,-,,,,-,,,,
2012,8,August,AR,,1.8,0.45,-,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,AR,,7.1,0,-,,-,,-,,,,-,,-,,,,-,,,,
2012,8,August,AR,,4,0,-,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,AR,,12.6,0,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Chlorothalonil (175.0), Coumaphos (7.1), Cyhalothrin total (40.4)"
2012,8,August,AR,,4.9,0,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Azoxystrobin (13.2), Cyhalothrin total (54.2), Methamidophos (5.0)"
2012,8,August,AR,,3.3,0,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Azoxystrobin (37.9), Coumaphos (32.7), Cyhalothrin total (2.6)"
2012,8,August,AR,,1.9,0,-,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,CA,,6,0.8,-,,-,,+,,,,-,,,,,,-,,,,"Bee Bread, Boscalid (166.0), Cyprodinil (43.1), Dicofol (21.0), Fludioxonil (73.3), Fluvalinate (3.5), Myclobutanil (30.1), Phosmet (122.0), Pyraclostrobin (33.0), Thymol (501.0)"
2012,8,August,DE,,7.2,0,-,,-,,-,,,,-,,,,,,-,,,,
2012,8,August,DE,,5,0,-,,-,,-,,,,-,,,,,,-,,,,
2012,8,August,DE,,6.3,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,8,August,DE,,6.2,0.15,-,,-,,+,,,,-,,,,,,-,,,,
2012,8,August,DE,,9.1,0.05,-,,-,,+,,,,-,,,,,,-,,,,
2012,8,August,DE,,4.2,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,8,August,DE,,1.4,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,8,August,DE,,11.2,0,+,,-,,+,,,,-,,,,,,-,,,,
2012,8,August,DE,,0,0,+,,-,,+,,,,+,,,,,,-,,,,
2012,8,August,DE,,0,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,8,August,DE,,0.2,0,+,,-,,+,,,,-,,,,,,-,,,,
2012,8,August,DE,,0.2,0,+,,+,,+,,,,-,,,,,,-,,,,
2012,8,August,DE,,0.2,0,+,,-,,+,,,,-,,,,,,-,,,,
2012,8,August,DE,,0,0,+,,-,,-,,,,-,,,,,,-,,,,
2012,8,August,GA,,0,0,-,,-,,-,,,,-,,-,,,,-,,,,"Bee Bread, Bifenthrin (130.0), Chlorpyrifos (14.6), Coumaphos (5.5), Fluridone (Trace), Fluvalinate (138.0)"
2012,8,August,GA,,0.6,0.6,+,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,GA,,0.8,0,-,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,GA,,6.3,0,+,,-,,+,,,,-,,+,,,,-,,,,
2012,8,August,GA,,3.3,0,-,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,GA,,3.2,0,+,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,GA,,6.4,0.1,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Coumaphos (11.5), Fluvalinate (35.4), Methoxyfenozide (5.7)"
2012,8,August,GA,,5.2,0,,,,,,,,,,,,,,,,,,,"Bee Bread, Bifenthrin (14.8), Chlorpyrifos (4.2), Coumaphos (32.3), Fluridone (Trace), Fluvalinate (1700.0)"
2012,8,August,GA,,0.5,0,-,,-,,+,,,,-,,+,,,,-,,,,"Bee Bread, Fluvalinate (125.0), Methoxyfenozide (13.8)"
2012,8,August,GA,,0.2,0.05,+,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Bifenthrin (16.7), Coumaphos (5.3), Fluridone (Trace), Fluvalinate (11.2), Permethrin total (178.0), Pyraclostrobin (10.6)"
2012,8,August,GA,,1.5,0,+,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,GA,,10.3,0.2,+,,-,,+,,,,-,,+,,,,-,,,,
2012,8,August,GA,,7.8,0,-,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,GA,,0.3,0.1,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Cyhalothrin total (5.5), Fluridone (Trace), Fluvalinate (37.8), Methoxyfenozide (14.0)"
2012,8,August,ID,,0.3,0,-,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,ID,,5.3,0.1,-,,-,,+,,,,-,,,,,,-,,,,
2012,8,August,ID,,1.7,0,-,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,ID,,19,0,-,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,ID,,2.5,0.05,-,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,ID,,4.5,0.05,-,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,ID,,1.3,0.25,-,,-,,+,,,,+,,-,,,,-,,,,
2012,8,August,ID,,6.6,0.25,-,,-,,+,,,,-,,,,,,-,,,,
2012,8,August,ID,,1.6,0.05,-,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,ID,,0.2,0.25,-,,-,,-,,,,-,,-,,,,-,,,,
2012,8,August,ID,,4.1,0,-,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,IN,,4.1,0,,,,,,,,,,,,,,,,,,,
2012,8,August,IN,,9.2,0,-,,-,,+,,,,+,,-,,,,-,,,,
2012,8,August,IN,,2.3,0,-,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,IN,,10.5,0,-,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,IN,,8.2,0,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Carbaryl (120.0), Chlorpyrifos (Trace), Fluvalinate (3.9)"
2012,8,August,IN,,9.3,0,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Captan (Trace), Parathion methyl (6.6), Phosmet (39.0)"
2012,8,August,IN,,3.5,0,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Coumaphos (2.6), Cyprodinil (15.8), Endosulfan I (88.7), Endosulfan II (54.9), Endosulfan sulfate (20.6), Tebuconazole (49.6), Trifluralin (Trace)"
2012,8,August,IN,,3.1,0.05,-,,-,,-,,,,-,,-,,,,-,,,,"Bee Bread, No Detections"
2012,8,August,LA,,4.3,0.05,-,,-,,+,,,,-,,-,,,,-,,,,"Bee Bread, Azoxystrobin (280.0), Bifenthrin (33.1), Carbendazim (MBC) (10.7), Coumaphos (24.5), Cyhalothrin total (3.1), Fluvalinate (135.0)"
2012,8,August,MA,,1.3,0,-,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,MA,,2,0,-,,-,,-,,,,-,,-,,,,-,,,,
2012,8,August,MA,,1.4,0.35,-,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,MA,,4.4,0,,,,,+,,,,,,,,,,,,,,
2012,8,August,NC,,0.6,0,-,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,NC,,11.2,0,-,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,NC,,9.5,0,-,,-,,+,,,,-,,-,,,,-,,,,
2012,8,August,NH,,4,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,8,August,NH,,6.3,0,-,,-,,+,,,,-,,,,,,-,,,,
2012,8,August,NH,,4.3,0.05,,,,,+,,,,,,,,,,,,,,
2012,8,August,NH,,6.3,0.05,-,,-,,+,,,,-,,,,,,-,,,,
