,year,yieldpercol,nTHIACLOPRID,prevyear_nIMIDACLOPRID,prevyear_nACETAMIPRID,NorthDakota_PrevYear,avg_temp,anomaly,varroa,spores,cbpv_max,dwv_max,iapv_max,kbv_max,sbpv_max,abpv_max,lsv2_max,mkv_max,cbpv_prob,dwv_prob,kbv_prob,sbpv_prob,abpv_prob,dwv-b_prob,lsv2_prob,mkv_prob,prevyearspores,prevyearvarroa,urbanicity,Prev Hazardous Days,Prev Days CO,Prev Days NO2,Prev Days Ozone,Prev Days PM2.5,Prev Days PM10,StateName_Alabama,StateName_Arizona,StateName_Arkansas,StateName_Colorado,StateName_Florida,StateName_Georgia,StateName_Hawaii,StateName_Idaho,StateName_Illinois,StateName_Indiana,StateName_Iowa,StateName_Kansas,StateName_Kentucky,StateName_Louisiana,StateName_Maine,StateName_Maryland,StateName_Michigan,StateName_Minnesota,StateName_Mississippi,StateName_Missouri,StateName_Montana,StateName_Nebraska,StateName_Nevada,StateName_New Jersey,StateName_New Mexico,StateName_New York,StateName_North Carolina,StateName_North Dakota,StateName_Ohio,StateName_Oklahoma,StateName_Oregon,StateName_Pennsylvania,StateName_South Carolina,StateName_South Dakota,StateName_Tennessee,StateName_Texas,StateName_Utah,StateName_Vermont,StateName_Virginia,StateName_Washington,StateName_West Virginia,StateName_Wisconsin,StateName_Wyoming,Region_Midwest,Region_Northeast,Region_South,Region_West
221,1999,81,0.0,93.1,0.0,128.0,53.2,1.9,5.580147310510226,0.0647226992409866,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0838933691756272,0.9376201771030992,0.0,0.0,0.0,1.0,0.0,0.0,0.0644512779598642,5.534677432172772,70.8,0.0,13.037037037037036,30.48148148148148,146.0,0.0,24.55555555555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
222,2003,56,0.0,255.7,0.0,75.0,51.1,-0.2,5.580147310510226,0.0647226992409866,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0838933691756272,0.9376201771030992,0.0,0.0,0.0,1.0,0.0,0.0,0.0644512779598642,5.534677432172772,70.8,0.0,0.7380952380952381,6.261904761904762,121.07142857142856,58.35714285714285,18.19047619047619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
223,2014,62,0.4,37155.9,27.6,69.0,49.4,-1.9,4.724166666666666,0.1374999999999999,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1666666666666666,0.9166666666666666,0.4166666666666667,0.0,0.4583333333333333,1.0,0.2916666666666667,0.0,0.082258064516129,4.583870967741936,72.4,0.0,0.3888888888888889,3.4166666666666665,134.66666666666666,121.69444444444444,1.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
224,2013,47,0.0,52850.4,28.2,69.0,51.2,-0.1,4.583870967741936,0.082258064516129,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.032258064516129,0.8064516129032258,0.2580645161290322,0.0,0.1935483870967742,1.0,0.1290322580645161,0.0,0.0088235294117647,6.788235294117648,72.4,0.0,0.6388888888888888,0.6388888888888888,134.22222222222223,115.25,1.7222222222222223,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
225,2015,53,0.0,66659.6,56.8,86.0,52.3,1.0,6.402916666666666,0.0625,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0833333333333333,1.0,0.0416666666666666,0.0,0.3333333333333333,1.0,0.25,0.0,0.1374999999999999,4.724166666666666,72.4,0.0,0.0256410256410256,4.615384615384615,119.53846153846152,134.35897435897436,1.1282051282051282,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
226,2017,48,2.6,1768.4,35.3,78.0,54.0,2.7,5.317222222222222,0.0708333333333333,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2222222222222222,0.9166666666666666,0.0833333333333333,0.0,0.4722222222222222,0.8333333333333334,0.5,0.0,0.0666666666666666,7.099166666666666,72.4,0.0,0.081081081081081,1.7027027027027026,142.56756756756758,125.64864864864865,1.054054054054054,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
227,2006,54,53.1,2692.9,41.7,91.0,53.4,2.1,5.580147310510226,0.0647226992409866,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0838933691756272,0.9376201771030992,0.0,0.0,0.0,1.0,0.0,0.0,0.0644512779598642,5.534677432172772,70.8,0.0,0.3783783783783784,8.18918918918919,132.75675675675674,72.21621621621621,7.1891891891891895,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
228,2004,59,83.6,441.8,65.5,87.0,52.2,0.9,5.580147310510226,0.0647226992409866,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0838933691756272,0.9376201771030992,0.0,0.0,0.0,1.0,0.0,0.0,0.0644512779598642,5.534677432172772,70.8,0.0,2.0,8.35,128.9,62.425,10.025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
229,2016,62,0.0,2418.8,38.3,74.0,54.2,2.9,7.099166666666666,0.0666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1666666666666666,1.0,0.0,0.0,0.6666666666666666,0.5833333333333334,0.0833333333333333,0.0,0.0625,6.402916666666666,72.4,0.0,0.0769230769230769,2.025641025641025,127.8974358974359,133.71794871794873,1.3076923076923077,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
230,2008,67,18.6,7096.6,40.6,74.0,51.0,-0.3,5.580147310510226,0.0647226992409866,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0838933691756272,0.9376201771030992,0.0,0.0,0.0,1.0,0.0,0.0,0.0644512779598642,5.534677432172772,70.8,0.0,0.75,4.777777777777778,130.94444444444446,112.61111111111111,5.861111111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
231,2001,76,0.0,228.9,0.0,115.0,53.2,1.9,5.580147310510226,0.0647226992409866,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0838933691756272,0.9376201771030992,0.0,0.0,0.0,1.0,0.0,0.0,0.0644512779598642,5.534677432172772,70.8,0.0,3.5,24.05,118.55,49.775,14.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
232,2011,51,4.3,50011.9,30.8,91.0,53.1,1.8,4.992,0.052,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12,1.0,0.0,0.0,0.0372,4.7336,72.4,0.0,0.4736842105263157,1.0263157894736843,119.36842105263158,119.10526315789474,0.8421052631578947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
233,2007,53,10.2,4295.6,32.6,74.0,53.3,2.0,5.580147310510226,0.0647226992409866,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0838933691756272,0.9376201771030992,0.0,0.0,0.0,1.0,0.0,0.0,0.0644512779598642,5.534677432172772,70.8,0.0,0.2222222222222222,9.0,135.19444444444446,80.08333333333333,6.805555555555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
234,2012,59,1.7,53736.8,45.6,71.0,55.1,3.8,6.788235294117648,0.0088235294117647,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9411764705882352,0.1176470588235294,0.0,0.0588235294117647,1.0,0.0,0.0,0.052,4.992,72.4,0.0,1.4594594594594594,1.054054054054054,122.02702702702705,121.94594594594597,1.2432432432432432,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
235,2002,62,0.0,393.3,0.0,96.0,53.1,1.8,5.580147310510226,0.0647226992409866,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0838933691756272,0.9376201771030992,0.0,0.0,0.0,1.0,0.0,0.0,0.0644512779598642,5.534677432172772,70.8,0.0,3.581395348837209,15.046511627906977,120.95348837209302,48.7906976744186,18.2093023255814,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
236,2005,64,24.5,3633.8,66.7,78.0,52.8,1.5,5.580147310510226,0.0647226992409866,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0838933691756272,0.9376201771030992,0.0,0.0,0.0,1.0,0.0,0.0,0.0644512779598642,5.534677432172772,70.8,0.0,2.5526315789473686,14.763157894736842,133.94736842105263,63.86842105263158,10.026315789473683,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
237,2000,65,0.0,458.3,0.0,105.0,51.6,0.3,5.580147310510226,0.0647226992409866,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0838933691756272,0.9376201771030992,0.0,0.0,0.0,1.0,0.0,0.0,0.0644512779598642,5.534677432172772,70.8,0.0,7.266666666666667,27.5,133.8,36.6,12.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
238,2009,32,19.8,2742.7,20.2,90.0,51.3,0.0,5.580147310510226,0.0647226992409866,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0838933691756272,0.9376201771030992,0.0,0.0,0.0,1.0,0.0,0.0,0.0644512779598642,5.534677432172772,70.8,0.0,0.945945945945946,6.1891891891891895,123.48648648648648,108.8108108108108,4.1891891891891895,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
239,1998,92,0.0,12671.921052631578,334.5105263157895,85.1,55.0,3.7,5.580147310510226,0.0647226992409866,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0838933691756272,0.9376201771030992,0.0,0.0,0.0,1.0,0.0,0.0,0.0644512779598642,5.534677432172772,70.8,0.0,2.054631141006197,9.13487104608022,128.63006141248107,87.81833852703852,7.535277355593983,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
240,2008,61,0.0,1155.9,0.0,74.0,53.6,-0.5,2.6933333333333334,0.0354166666666666,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0354166666666666,2.6933333333333334,71.4,0.0,0.5714285714285714,9.785714285714286,183.5,49.92857142857143,36.785714285714285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
241,2001,51,0.0,28.7,0.0,115.0,55.9,1.8,2.6933333333333334,0.0354166666666666,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0354166666666666,2.6933333333333334,71.4,0.0,4.636363636363637,10.363636363636363,117.0,42.63636363636363,50.36363636363637,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
242,1999,67,0.0,20.1,0.0,128.0,56.0,1.9,2.6933333333333334,0.0354166666666666,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0354166666666666,2.6933333333333334,71.4,0.0,7.5,21.625,87.5,0.0,76.125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
243,2007,40,235.3,3964.6,0.0,74.0,55.1,1.0,2.6933333333333334,0.0354166666666666,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0354166666666666,2.6933333333333334,71.4,0.0,1.0625,11.125,169.8125,35.375,33.875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
244,2006,55,0.0,3142.6,0.0,91.0,56.9,2.8,2.6933333333333334,0.0354166666666666,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0354166666666666,2.6933333333333334,71.4,0.0,1.0,13.4375,165.25,43.3125,34.9375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
245,2004,80,0.0,23.7,16.2,87.0,55.1,1.0,2.6933333333333334,0.0354166666666666,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0354166666666666,2.6933333333333334,71.4,0.0,0.4375,10.625,147.75,45.25,36.125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
246,2000,68,0.0,22.6,0.0,105.0,55.5,1.4,2.6933333333333334,0.0354166666666666,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0354166666666666,2.6933333333333334,71.4,0.0,5.6,15.0,84.8,37.8,59.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
247,1998,46,0.0,12671.921052631578,334.5105263157895,85.1,56.3,2.2,2.6933333333333334,0.0354166666666666,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0354166666666666,2.6933333333333334,71.4,0.0,1.316137371400529,9.241790884554042,165.39586378533747,41.29527906304222,44.37641547049442,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
248,2005,50,0.0,10636.1,20.2,78.0,55.9,1.8,2.6933333333333334,0.0354166666666666,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0354166666666666,2.6933333333333334,71.4,0.0,1.25,10.875,166.1875,47.375,34.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
249,2003,57,0.0,10.2,0.0,75.0,55.0,0.9,2.6933333333333334,0.0354166666666666,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0354166666666666,2.6933333333333334,71.4,0.0,0.8666666666666667,11.266666666666667,118.8,39.2,37.53333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
250,2002,52,0.0,46.9,0.0,96.0,55.2,1.1,2.6933333333333334,0.0354166666666666,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0354166666666666,2.6933333333333334,71.4,0.0,1.6363636363636365,12.545454545454543,129.9090909090909,40.63636363636363,51.90909090909091,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
251,2013,46,0.0,37132.2,0.0,69.0,53.7,-0.4,2.6933333333333334,0.0354166666666666,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0354166666666666,2.6933333333333334,74.2,0.0,0.1538461538461538,6.461538461538462,211.53846153846155,37.38461538461539,40.53846153846154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
252,2012,55,0.0,19711.5,0.0,71.0,58.2,4.1,2.6933333333333334,0.0354166666666666,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0354166666666666,2.6933333333333334,74.2,0.0,0.0714285714285714,8.714285714285714,185.07142857142856,46.21428571428572,34.42857142857143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
253,2011,44,0.0,22264.7,0.0,91.0,55.2,1.1,2.6933333333333334,0.0354166666666666,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0354166666666666,2.6933333333333334,74.2,0.0,0.0,7.0,191.57142857142856,45.785714285714285,40.285714285714285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
254,2016,48,0.0,2238.9,0.2,74.0,57.2,3.1,2.6933333333333334,0.0354166666666666,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0354166666666666,2.6933333333333334,74.2,0.0,0.0,3.090909090909091,220.27272727272728,46.81818181818182,40.72727272727273,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
255,2014,75,0.0,29835.0,0.0,69.0,53.7,-0.4,2.6933333333333334,0.0354166666666666,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0354166666666666,2.6933333333333334,74.2,0.0,0.1538461538461538,3.769230769230769,188.84615384615384,45.38461538461539,39.46153846153846,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
256,2017,79,2.6,2221.5,0.0,78.0,56.5,2.4,2.6933333333333334,0.0354166666666666,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.0833333333333333,0.0,0.125,0.875,0.2083333333333333,0.0,0.0354166666666666,2.6933333333333334,74.2,0.0,0.0,2.909090909090909,224.54545454545453,43.90909090909091,43.27272727272727,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
257,2015,36,0.0,46814.4,0.3,86.0,56.3,2.2,2.6933333333333334,0.0354166666666666,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0354166666666666,2.6933333333333334,74.2,0.0,0.0,4.333333333333333,194.16666666666663,46.66666666666666,40.41666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
258,2010,52,0.0,8915.2,0.0,77.0,55.3,1.2,2.6933333333333334,0.0354166666666666,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0354166666666666,2.6933333333333334,74.2,0.0,0.0,6.066666666666666,180.9333333333333,42.53333333333333,58.333333333333336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
259,2009,63,0.0,6267.3,0.0,90.0,53.6,-0.5,2.6933333333333334,0.0354166666666666,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0354166666666666,2.6933333333333334,71.4,0.0,0.0666666666666666,6.6,175.06666666666666,48.4,54.13333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
260,2013,41,0.0,13952.5,18.6,69.0,55.0,-0.5,3.794583333333333,0.0395833333333333,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.1249999999999999,0.875,0.0,0.0,0.0,1.0,1.0,0.0,0.0470289855072463,3.6591838566827697,58.4,0.0,0.0689655172413793,3.0,211.51724137931035,78.37931034482759,2.5517241379310347,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
261,1999,50,0.0,3317.9,0.0,128.0,57.3,1.8,3.794583333333333,0.0395833333333333,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.1249999999999999,0.875,0.0,0.0,0.0,1.0,1.0,0.0,0.0470289855072463,3.6591838566827697,55.8,0.0,8.513513513513514,41.18918918918919,175.32432432432432,1.2972972972972974,20.83783783783784,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
262,1998,50,0.0,12671.921052631578,334.5105263157895,85.1,58.2,2.7,3.794583333333333,0.0395833333333333,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.1249999999999999,0.875,0.0,0.0,0.0,1.0,1.0,0.0,0.0470289855072463,3.6591838566827697,55.8,0.0,0.9953373085023672,13.616879941680544,189.61080985258187,70.38104356990407,6.380644193968336,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
263,2011,39,0.0,16406.8,21.6,91.0,56.9,1.4,3.794583333333333,0.0395833333333333,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.1249999999999999,0.875,0.0,0.0,0.0,1.0,1.0,0.0,0.0470289855072463,3.6591838566827697,58.4,0.0,0.3125,2.34375,192.8125,85.6875,2.875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
264,2008,39,0.0,2649.4,30.7,74.0,55.4,-0.1,3.794583333333333,0.0395833333333333,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.1249999999999999,0.875,0.0,0.0,0.0,1.0,1.0,0.0,0.0470289855072463,3.6591838566827697,55.8,0.0,0.0,3.515151515151515,179.27272727272728,96.42424242424242,4.242424242424242,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
265,2000,48,0.0,4566.6,0.0,105.0,55.7,0.2,3.794583333333333,0.0395833333333333,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.1249999999999999,0.875,0.0,0.0,0.0,1.0,1.0,0.0,0.0470289855072463,3.6591838566827697,55.8,0.0,4.315789473684211,29.605263157894736,166.1315789473684,32.78947368421053,13.552631578947368,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
266,2007,61,0.0,4672.3,60.9,74.0,57.7,2.2,3.794583333333333,0.0395833333333333,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.1249999999999999,0.875,0.0,0.0,0.0,1.0,1.0,0.0,0.0470289855072463,3.6591838566827697,55.8,0.0,0.0,18.454545454545453,186.45454545454547,56.66666666666666,5.727272727272728,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
267,2001,78,0.0,3284.7,0.0,115.0,56.6,1.1,3.794583333333333,0.0395833333333333,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.1249999999999999,0.875,0.0,0.0,0.0,1.0,1.0,0.0,0.0470289855072463,3.6591838566827697,55.8,0.0,3.25,27.11111111111111,187.0555555555556,46.80555555555556,10.055555555555555,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
268,2009,35,0.0,5605.5,36.4,90.0,55.4,-0.1,3.794583333333333,0.0395833333333333,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.1249999999999999,0.875,0.0,0.0,0.0,1.0,1.0,0.0,0.0470289855072463,3.6591838566827697,55.8,0.0,0.0,4.3125,186.875,100.46875,1.875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
