,year,numcol,yieldpercol,totalprod,stocks,priceperlb,prodvalue,nCLOTHIANIDIN,nIMIDACLOPRID,nTHIAMETHOXAM,nACETAMIPRID,nTHIACLOPRID,nAllNeonic,prevyear_nCLOTHIANIDIN,prevyear_nIMIDACLOPRID,prevyear_nTHIAMETHOXAM,prevyear_nACETAMIPRID,prevyear_nTHIACLOPRID,NorthDakota_PrevYear,prevyearyield,StateName_Alabama,StateName_Arizona,StateName_Arkansas,StateName_California,StateName_Colorado,StateName_Florida,StateName_Georgia,StateName_Hawaii,StateName_Idaho,StateName_Illinois,StateName_Indiana,StateName_Iowa,StateName_Kansas,StateName_Kentucky,StateName_Louisiana,StateName_Maine,StateName_Maryland,StateName_Michigan,StateName_Minnesota,StateName_Mississippi,StateName_Missouri,StateName_Montana,StateName_Nebraska,StateName_Nevada,StateName_New Jersey,StateName_New Mexico,StateName_New York,StateName_North Carolina,StateName_North Dakota,StateName_Ohio,StateName_Oklahoma,StateName_Oregon,StateName_Pennsylvania,StateName_South Carolina,StateName_South Dakota,StateName_Tennessee,StateName_Texas,StateName_Utah,StateName_Vermont,StateName_Virginia,StateName_Washington,StateName_West Virginia,StateName_Wisconsin,StateName_Wyoming,Region_Midwest,Region_Northeast,Region_South,Region_West
259,2009,9000.0,63,567000.0,164000.0,1.85,1049000.0,24430.8,8915.2,26354.2,0.0,0.0,59700.2,18574.2,6267.3,11798.4,0.0,0.0,90.0,61.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
260,2013,3000.0,41,123000.0,17000.0,3.25,400000.0,32857.7,14255.7,4577.4,27.2,0.0,51718.0,19734.3,13952.5,6714.5,18.6,0.0,69.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
261,1999,3000.0,50,150000.0,12000.0,1.24,186000.0,0.0,4566.6,0.0,0.0,0.0,4566.6,0.0,3317.9,0.0,0.0,0.0,128.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
262,1998,3000.0,50,150000.0,51000.0,1.4,210000.0,0.0,3317.9,0.0,0.0,0.0,3317.9,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
263,2011,4000.0,39,156000.0,12000.0,3.17,495000.0,7982.0,16392.4,11304.4,32.7,0.0,35711.5,8732.8,16406.8,3748.7,21.6,0.0,91.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
264,2008,4000.0,39,156000.0,27000.0,2.44,381000.0,5241.4,5605.5,2053.5,36.4,0.0,12936.8,9675.1,2649.4,1569.6,30.7,0.0,74.0,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
265,2000,4000.0,48,192000.0,54000.0,1.35,259000.0,0.0,3284.7,0.0,0.0,0.0,3284.7,0.0,4566.6,0.0,0.0,0.0,105.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
266,2007,4000.0,61,244000.0,54000.0,2.12,517000.0,9675.1,2649.4,1569.6,30.7,0.0,13924.8,3652.4,4672.3,1422.8,60.9,1.1,74.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
267,2001,4000.0,78,312000.0,125000.0,1.41,440000.0,0.0,2705.4,0.0,0.0,0.0,2705.4,0.0,3284.7,0.0,0.0,0.0,115.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
268,2009,5000.0,35,175000.0,25000.0,2.71,474000.0,8067.6,5332.7,3797.5,42.7,0.0,17240.5,5241.4,5605.5,2053.5,36.4,0.0,90.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
269,2017,5000.0,38,190000.0,42000.0,4.08,775000.0,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,8.4,4470.0,339.8,27.3,0.0,78.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
270,2016,5000.0,46,230000.0,48000.0,4.02,925000.0,8.4,4470.0,339.8,27.3,0.0,4845.5,2.5,3918.7,582.5,58.5,0.0,74.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
271,2015,5000.0,46,230000.0,55000.0,4.04,929000.0,2.5,3918.7,582.5,58.5,0.0,4562.2,36534.5,30765.2,8474.1,45.4,0.0,86.0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
272,2014,5000.0,47,235000.0,56000.0,3.96,931000.0,36534.5,30765.2,8474.1,45.4,0.0,75819.2,32857.7,14255.7,4577.4,27.2,0.0,69.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
273,2003,5000.0,48,240000.0,14000.0,1.67,401000.0,0.0,2013.9,312.9,3.6,0.0,2330.4,0.0,2862.4,137.7,0.0,0.0,75.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
274,2005,5000.0,50,250000.0,40000.0,2.08,520000.0,1915.3,1821.1,428.5,28.4,0.0,4193.3,1655.6,3462.8,348.6,54.6,1.9,78.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
275,2012,5000.0,51,255000.0,41000.0,3.15,803000.0,19734.3,13952.5,6714.5,18.6,0.0,40419.9,7982.0,16392.4,11304.4,32.7,0.0,71.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
276,2002,5000.0,54,270000.0,78000.0,1.63,440000.0,0.0,2862.4,137.7,0.0,0.0,3000.1,0.0,2705.4,0.0,0.0,0.0,96.0,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
277,2004,5000.0,56,280000.0,34000.0,1.96,549000.0,1655.6,3462.8,348.6,54.6,1.9,5523.5,0.0,2013.9,312.9,3.6,0.0,87.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
278,2006,5000.0,56,280000.0,70000.0,2.19,613000.0,3652.4,4672.3,1422.8,60.9,1.1,9809.5,1915.3,1821.1,428.5,28.4,0.0,91.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
279,2010,5000.0,67,335000.0,67000.0,2.72,911000.0,8732.8,16406.8,3748.7,21.6,0.0,28909.9,8067.6,5332.7,3797.5,42.7,0.0,77.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
280,2007,29000.0,89,2581000.0,413000.0,1.08,2787000.0,730.1,3945.3,9864.2,759.7,0.0,15299.3,1909.5,4995.6,13520.1,356.3,0.0,74.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
281,2006,30000.0,90,2700000.0,675000.0,0.9,2430000.0,1909.5,4995.6,13520.1,356.3,0.0,20781.5,560.3,3257.3,5588.3,91.5,0.0,91.0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
282,2003,34000.0,90,3060000.0,275000.0,1.24,3794000.0,0.0,1251.1,1297.8,25.5,0.0,2574.4,0.0,1309.1,221.2,75.5,0.0,75.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
283,2002,35000.0,124,4340000.0,347000.0,1.16,5034000.0,0.0,1309.1,221.2,75.5,0.0,1605.8,0.0,2804.1,460.1,0.0,0.0,96.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
284,2005,35000.0,97,3395000.0,611000.0,0.72,2444000.0,560.3,3257.3,5588.3,91.5,0.0,9497.4,136.6,5336.1,7054.0,490.4,0.0,78.0,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
285,2004,35000.0,98,3430000.0,240000.0,0.79,2710000.0,136.6,5336.1,7054.0,490.4,0.0,13017.1,0.0,1251.1,1297.8,25.5,0.0,87.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
286,2011,36000.0,77,2772000.0,471000.0,1.67,4629000.0,4850.7,20744.8,19026.7,2129.5,0.0,46751.7,3808.5,18262.6,6468.3,107.2,0.0,91.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
287,2010,36000.0,80,2880000.0,288000.0,1.5,4320000.0,3808.5,18262.6,6468.3,107.2,0.0,28646.6,4220.8,4983.4,14607.0,384.2,0.0,77.0,103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
288,2009,37000.0,103,3811000.0,610000.0,1.36,5183000.0,4220.8,4983.4,14607.0,384.2,0.0,24195.4,1058.4,10848.2,14375.5,451.6,0.0,90.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
289,2008,40000.0,77,3080000.0,493000.0,1.36,4189000.0,1058.4,10848.2,14375.5,451.6,0.0,26733.7,730.1,3945.3,9864.2,759.7,0.0,74.0,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
290,1998,41000.0,111,4551000.0,865000.0,0.59,2685000.0,0.0,433.8,0.0,0.0,0.0,433.8,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,94.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
291,2012,41000.0,86,3526000.0,141000.0,1.83,6453000.0,6514.1,18133.3,20919.4,0.1,0.0,45566.9,4850.7,20744.8,19026.7,2129.5,0.0,71.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
292,2017,43000.0,81,3483000.0,279000.0,1.88,6548000.0,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,0.0,10335.2,5216.2,282.6,0.0,78.0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
293,2000,43000.0,94,4042000.0,1334000.0,0.52,2102000.0,0.0,2964.7,0.0,0.0,0.0,2964.7,0.0,628.4,0.0,0.0,0.0,105.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
294,2015,44000.0,99,4356000.0,348000.0,1.95,8494000.0,0.0,7778.9,4740.4,593.0,0.0,13112.3,4006.1,20872.0,24656.1,543.1,0.0,86.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
295,2001,45000.0,106,4770000.0,572000.0,0.6,2862000.0,0.0,2804.1,460.1,0.0,0.0,3264.2,0.0,2964.7,0.0,0.0,0.0,115.0,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
296,1999,48000.0,114,5472000.0,821000.0,0.49,2681000.0,0.0,628.4,0.0,0.0,0.0,628.4,0.0,433.8,0.0,0.0,0.0,128.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
297,2014,48000.0,84,4032000.0,524000.0,2.18,8790000.0,4006.1,20872.0,24656.1,543.1,0.0,50077.3,5418.9,15364.7,16757.5,11.0,0.0,69.0,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
298,2016,50000.0,86,4300000.0,301000.0,1.94,8342000.0,0.0,10335.2,5216.2,282.6,0.0,15834.0,0.0,7778.9,4740.4,593.0,0.0,74.0,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
299,2013,50000.0,98,4900000.0,490000.0,1.89,9261000.0,5418.9,15364.7,16757.5,11.0,0.0,37552.1,6514.1,18133.3,20919.4,0.1,0.0,69.0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300,2003,2000.0,42,84000.0,21000.0,1.93,162000.0,0.0,213.7,53.0,1.3,0.0,268.0,0.0,541.2,21.3,0.0,0.0,75.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
301,2002,3000.0,46,138000.0,21000.0,1.96,270000.0,0.0,541.2,21.3,0.0,0.0,562.5,0.0,339.5,0.0,0.0,0.0,96.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
302,2001,4000.0,46,184000.0,55000.0,1.6,294000.0,0.0,339.5,0.0,0.0,0.0,339.5,0.0,318.2,0.0,0.0,0.0,115.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
303,1999,6000.0,46,276000.0,50000.0,1.64,453000.0,0.0,313.0,0.0,0.0,0.0,313.0,0.0,474.7,0.0,0.0,0.0,128.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
304,2000,6000.0,46,276000.0,52000.0,1.14,315000.0,0.0,318.2,0.0,0.0,0.0,318.2,0.0,313.0,0.0,0.0,0.0,105.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
305,1998,7000.0,44,308000.0,92000.0,1.1,339000.0,0.0,474.7,0.0,0.0,0.0,474.7,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
306,1998,10000.0,26,260000.0,117000.0,0.69,179000.0,0.0,2915.3,0.0,0.0,0.0,2915.3,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
307,2015,10000.0,47,470000.0,47000.0,5.43,2552000.0,12.8,1774.8,320.9,0.0,0.0,2108.5,9.7,3198.1,1715.3,228.3,0.0,86.0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
308,2001,11000.0,20,220000.0,106000.0,0.79,174000.0,0.0,3353.3,0.0,0.0,0.0,3353.3,0.0,4299.4,0.0,0.0,0.0,115.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
309,2000,11000.0,21,231000.0,143000.0,0.75,173000.0,0.0,4299.4,0.0,0.0,0.0,4299.4,0.0,4802.6,0.0,0.0,0.0,105.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
310,2006,11000.0,23,253000.0,86000.0,1.6,405000.0,0.0,2595.2,347.8,142.7,0.0,3085.7,0.0,2748.5,358.2,0.0,0.0,91.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
311,2002,11000.0,41,451000.0,266000.0,1.21,546000.0,0.0,4659.4,301.6,0.0,0.0,4961.0,0.0,3353.3,0.0,0.0,0.0,96.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
312,2017,12000.0,33,396000.0,51000.0,5.45,2158000.0,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,85.8,1834.7,600.0,0.0,0.0,78.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
313,2016,12000.0,34,408000.0,65000.0,3.38,1379000.0,85.8,1834.7,600.0,0.0,0.0,2520.5,12.8,1774.8,320.9,0.0,0.0,74.0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
314,1999,14000.0,22,308000.0,89000.0,0.83,256000.0,0.0,4802.6,0.0,0.0,0.0,4802.6,0.0,2915.3,0.0,0.0,0.0,128.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315,2011,4000.0,30,120000.0,17000.0,1.98,238000.0,372.6,3005.5,1208.6,559.6,0.0,5146.3,140.3,2738.7,1302.1,395.4,0.0,91.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316,2012,4000.0,34,136000.0,24000.0,2.39,325000.0,197.3,1910.0,1667.6,0.0,0.0,3774.9,372.6,3005.5,1208.6,559.6,0.0,71.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
317,2010,5000.0,41,205000.0,33000.0,2.05,420000.0,140.3,2738.7,1302.1,395.4,0.0,4576.5,186.3,3936.2,885.6,10.3,0.0,77.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
318,2009,6000.0,50,300000.0,51000.0,1.95,585000.0,186.3,3936.2,885.6,10.3,0.0,5018.4,3.3,3620.6,204.8,2764.8,0.0,90.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
319,2004,7000.0,31,217000.0,37000.0,1.28,278000.0,0.0,5041.3,160.8,0.0,0.0,5202.1,0.0,4134.9,1127.9,0.0,0.0,87.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
320,2008,7000.0,42,294000.0,79000.0,1.57,462000.0,3.3,3620.6,204.8,2764.8,0.0,6593.5,0.0,2030.4,23.5,189.7,0.0,74.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
321,2013,7000.0,43,301000.0,27000.0,3.14,945000.0,100.1,1808.0,1935.0,0.0,0.0,3843.1,197.3,1910.0,1667.6,0.0,0.0,69.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
322,2005,8000.0,26,208000.0,193000.0,1.66,345000.0,0.0,2748.5,358.2,0.0,0.0,3106.7,0.0,5041.3,160.8,0.0,0.0,78.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
323,2003,8000.0,33,264000.0,145000.0,1.41,372000.0,0.0,4134.9,1127.9,0.0,0.0,5262.8,0.0,4659.4,301.6,0.0,0.0,75.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
324,2014,8000.0,47,376000.0,41000.0,4.99,1876000.0,9.7,3198.1,1715.3,228.3,0.0,5151.4,100.1,1808.0,1935.0,0.0,0.0,69.0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
325,2007,9000.0,26,234000.0,59000.0,1.32,309000.0,0.0,2030.4,23.5,189.7,0.0,2243.6,0.0,2595.2,347.8,142.7,0.0,74.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
326,2004,65000.0,67,4355000.0,2439000.0,1.16,5052000.0,3321.5,5746.3,905.0,260.5,1723.5,11956.8,0.0,3450.4,907.7,341.2,0.0,87.0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
327,2005,65000.0,68,4420000.0,2519000.0,0.94,4155000.0,6813.3,4993.1,2465.4,727.7,1792.1,16791.6,3321.5,5746.3,905.0,260.5,1723.5,78.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
328,2003,65000.0,74,4810000.0,1732000.0,1.41,6782000.0,0.0,3450.4,907.7,341.2,0.0,4699.3,0.0,2973.7,762.0,0.0,0.0,75.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
329,2009,66000.0,60,3960000.0,1505000.0,1.55,6138000.0,11210.6,12518.4,14872.2,649.4,1082.2,40332.8,17502.5,4558.1,8610.2,746.4,1114.6,90.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
